origin_station_id,desti_station_id,count
ST-580,ST-1746,16
ST-580,ST-2074,13
ST-580,ST-2231,6
ST-580,ST-2610,3
ST-580,ST-2793,24
ST-580,ST-574,6
ST-580,ST-578,3
ST-580,ST-579,3
ST-580,ST-580,47
ST-580,ST-600,6
ST-583,ST-2286,3
ST-583,ST-3023,127
ST-583,ST-3024,3
ST-583,ST-583,12
ST-583,ST-596,24
ST-584,ST-1333,9
ST-584,ST-2286,6
ST-584,ST-2287,3
ST-584,ST-3023,71
ST-584,ST-3035,9
ST-584,ST-584,3
ST-584,ST-585,3
ST-584,ST-593,6
ST-584,ST-596,10
ST-585,ST-1333,58
ST-585,ST-1349,6
ST-585,ST-2283,4
ST-585,ST-2632,6
ST-585,ST-2952,3
ST-585,ST-3168,3
ST-585,ST-3253,8
ST-585,ST-585,39
ST-585,ST-596,51
ST-585,ST-603,8
ST-585,ST-604,3
ST-585,ST-856,20
ST-586,ST-2286,3
ST-586,ST-3024,10
ST-586,ST-586,3
ST-586,ST-603,3
ST-587,ST-2292,3
ST-587,ST-912,3
ST-588,ST-1098,3
ST-588,ST-1332,3
ST-588,ST-2286,3
ST-588,ST-2860,9
ST-588,ST-2952,6
ST-588,ST-577,3
ST-588,ST-588,6
ST-588,ST-593,3
ST-589,ST-1097,9
ST-589,ST-1098,25
ST-589,ST-1335,3
ST-589,ST-1380,14
ST-589,ST-1451,15
ST-589,ST-2278,59
ST-589,ST-2283,6
ST-589,ST-2299,3
ST-589,ST-262,13
ST-589,ST-2904,3
ST-589,ST-3006,3
ST-589,ST-561,6
ST-589,ST-573,6
ST-589,ST-589,25
ST-589,ST-849,3
ST-589,ST-852,5
ST-589,ST-942,6
ST-59,ST-1321,163
ST-59,ST-1649,15
ST-59,ST-1701,9
ST-59,ST-1969,3
ST-59,ST-1970,3
ST-59,ST-1973,6
ST-59,ST-1986,3
ST-59,ST-2644,28
ST-59,ST-2645,3
ST-59,ST-2646,15
ST-59,ST-2810,7
ST-59,ST-2814,4
ST-59,ST-2815,10
ST-59,ST-285,3
ST-59,ST-2852,3
ST-59,ST-296,3
ST-59,ST-306,14
ST-59,ST-3061,18
ST-59,ST-3072,866
ST-59,ST-3073,69
ST-59,ST-3102,3
ST-59,ST-3142,541
ST-59,ST-3170,3
ST-59,ST-3171,3
ST-59,ST-3204,18
ST-59,ST-3238,8
ST-59,ST-3239,24
ST-59,ST-421,4
ST-59,ST-46,21
ST-59,ST-47,163
ST-59,ST-50,119
ST-59,ST-51,159
ST-59,ST-52,50
ST-59,ST-53,359
ST-59,ST-55,6
ST-59,ST-59,256
ST-59,ST-60,6
ST-59,ST-62,13
ST-59,ST-63,19
ST-59,ST-68,4
ST-59,ST-72,3
ST-590,ST-1335,3
ST-590,ST-3035,5
ST-590,ST-379,3
ST-590,ST-445,6
ST-590,ST-590,3
ST-590,ST-984,14
ST-590,ST-985,3
ST-593,ST-2074,18
ST-593,ST-2286,57
ST-593,ST-2795,3
ST-593,ST-3023,6
ST-593,ST-589,3
ST-593,ST-593,5
ST-593,ST-854,3
ST-593,ST-856,3
ST-594,ST-1280,3
ST-594,ST-1380,3
ST-594,ST-2633,3
ST-594,ST-2953,3
ST-594,ST-3023,6
ST-594,ST-3024,3
ST-594,ST-3035,6
ST-594,ST-586,15
ST-594,ST-588,3
ST-594,ST-594,3
ST-594,ST-855,6
ST-595,ST-1097,3
ST-595,ST-1335,3
ST-595,ST-2283,6
ST-595,ST-2293,3
ST-595,ST-262,3
ST-595,ST-2843,3
ST-595,ST-3168,3
ST-595,ST-410,3
ST-595,ST-595,28
ST-595,ST-849,120
ST-596,ST-1333,195
ST-596,ST-1349,27
ST-596,ST-1474,3
ST-596,ST-2081,3
ST-596,ST-2223,3
ST-596,ST-2286,56
ST-596,ST-2287,3
ST-596,ST-2288,3
ST-596,ST-2291,3
ST-596,ST-2292,3
ST-596,ST-2628,23
ST-596,ST-2632,6
ST-596,ST-2633,25
ST-596,ST-2795,59
ST-596,ST-2860,3
ST-596,ST-2942,9
ST-596,ST-2952,6
ST-596,ST-3023,3
ST-596,ST-3024,19
ST-596,ST-3036,3
ST-596,ST-3253,3
ST-596,ST-558,4
ST-596,ST-568,3
ST-596,ST-570,3
ST-596,ST-584,3
ST-596,ST-585,26
ST-596,ST-586,9
ST-596,ST-593,3
ST-596,ST-596,75
ST-596,ST-603,18
ST-596,ST-853,6
ST-596,ST-855,3
ST-596,ST-856,35
ST-599,ST-1093,13
ST-599,ST-1098,3
ST-599,ST-1099,3
ST-599,ST-1332,120
ST-599,ST-1334,4
ST-599,ST-1375,3
ST-599,ST-1451,3
ST-599,ST-1758,3
ST-599,ST-2270,3
ST-599,ST-2282,6
ST-599,ST-2283,3
ST-599,ST-2285,6
ST-599,ST-2293,19
ST-599,ST-2299,7
ST-599,ST-2498,9
ST-599,ST-2505,3
ST-599,ST-2560,4
ST-599,ST-2630,31
ST-599,ST-3168,15
ST-599,ST-566,3
ST-599,ST-599,59
ST-599,ST-856,3
ST-599,ST-857,7
ST-599,ST-942,30
ST-6,ST-10,6
ST-6,ST-18,16
ST-6,ST-20,20
ST-6,ST-211,3
ST-6,ST-2152,7
ST-6,ST-2156,18
ST-6,ST-2167,9
ST-6,ST-278,3
ST-6,ST-2874,9
ST-6,ST-2905,15
ST-6,ST-3017,3
ST-6,ST-339,11
ST-6,ST-340,3
ST-6,ST-342,9
ST-6,ST-4,12
ST-6,ST-6,69
ST-6,ST-8,3
ST-6,ST-82,6
ST-6,ST-9,6
ST-60,ST-1321,86
ST-60,ST-1649,18
ST-60,ST-1653,6
ST-60,ST-1701,27
ST-60,ST-1973,3
ST-60,ST-2646,9
ST-60,ST-2815,8
ST-60,ST-2818,3
ST-60,ST-2822,4
ST-60,ST-291,3
ST-60,ST-296,13
ST-60,ST-306,3
ST-60,ST-3061,3
ST-60,ST-307,6
ST-60,ST-3072,71
ST-60,ST-3073,12
ST-60,ST-3142,404
ST-60,ST-3160,4
ST-60,ST-3204,13
ST-60,ST-3239,6
ST-60,ST-413,3
ST-60,ST-417,6
ST-60,ST-426,6
ST-60,ST-46,13
ST-60,ST-47,10
ST-60,ST-50,3
ST-60,ST-51,43
ST-60,ST-52,9
ST-60,ST-53,9
ST-60,ST-55,30
ST-60,ST-59,6
ST-60,ST-60,165
ST-60,ST-62,189
ST-60,ST-63,19
ST-60,ST-66,9
ST-60,ST-70,9
ST-60,ST-73,12
ST-600,ST-1106,6
ST-600,ST-1204,27
ST-600,ST-1213,10
ST-600,ST-1280,2465
ST-600,ST-1288,3
ST-600,ST-1299,9
ST-600,ST-1348,3
ST-600,ST-1474,11
ST-600,ST-2069,3
ST-600,ST-2074,709
ST-600,ST-2075,3
ST-600,ST-2076,3
ST-600,ST-2083,12
ST-600,ST-2231,16
ST-600,ST-2232,10
ST-600,ST-2236,7
ST-600,ST-2237,65
ST-600,ST-2289,3
ST-600,ST-2292,4
ST-600,ST-2704,3
ST-600,ST-2705,4
ST-600,ST-2714,462
ST-600,ST-2715,4
ST-600,ST-2731,23
ST-600,ST-2791,9
ST-600,ST-2793,62
ST-600,ST-2933,3
ST-600,ST-2971,12
ST-600,ST-3038,3
ST-600,ST-3101,6
ST-600,ST-3122,82
ST-600,ST-3264,4
ST-600,ST-401,3
ST-600,ST-558,7
ST-600,ST-572,3
ST-600,ST-579,18
ST-600,ST-580,9
ST-600,ST-600,232
ST-600,ST-602,3
ST-600,ST-650,3
ST-600,ST-847,3
ST-600,ST-913,73
ST-600,ST-970,3
ST-602,ST-1349,3
ST-602,ST-2076,9
ST-602,ST-2081,3
ST-602,ST-2635,3
ST-602,ST-2791,3
ST-602,ST-2835,4
ST-602,ST-2896,30
ST-602,ST-558,6
ST-602,ST-570,12
ST-602,ST-602,36
ST-602,ST-857,3
ST-602,ST-964,3
ST-603,ST-1114,28
ST-603,ST-1118,13
ST-603,ST-1123,9
ST-603,ST-1333,6
ST-603,ST-1349,148
ST-603,ST-1395,6
ST-603,ST-1474,154
ST-603,ST-2075,3
ST-603,ST-2076,13
ST-603,ST-2285,4
ST-603,ST-2292,3
ST-603,ST-2635,5
ST-603,ST-2703,5
ST-603,ST-2791,9
ST-603,ST-2795,3
ST-603,ST-2861,77
ST-603,ST-2896,6
ST-603,ST-3024,3
ST-603,ST-3060,92
ST-603,ST-3168,8
ST-603,ST-3253,3
ST-603,ST-558,18
ST-603,ST-570,3
ST-603,ST-577,6
ST-603,ST-585,9
ST-603,ST-596,26
ST-603,ST-600,8
ST-603,ST-603,150
ST-603,ST-735,3
ST-603,ST-847,3
ST-603,ST-853,3
ST-603,ST-856,3
ST-603,ST-964,53
ST-604,ST-1118,19
ST-604,ST-1123,3
ST-604,ST-1128,3
ST-604,ST-1280,3
ST-604,ST-1474,35
ST-604,ST-2068,3
ST-604,ST-2076,28
ST-604,ST-2078,20
ST-604,ST-2081,1667
ST-604,ST-2085,15
ST-604,ST-2292,3
ST-604,ST-2635,3
ST-604,ST-2702,9
ST-604,ST-2718,6
ST-604,ST-2720,3
ST-604,ST-2726,8
ST-604,ST-2754,4
ST-604,ST-2791,10
ST-604,ST-2792,3
ST-604,ST-2861,3
ST-604,ST-2896,12
ST-604,ST-3060,6
ST-604,ST-3123,3
ST-604,ST-3174,18
ST-604,ST-3262,3
ST-604,ST-577,3
ST-604,ST-602,4
ST-604,ST-603,6
ST-604,ST-604,161
ST-604,ST-605,6
ST-604,ST-735,459
ST-604,ST-736,4
ST-604,ST-847,4
ST-604,ST-866,3
ST-604,ST-913,3
ST-605,ST-1123,24
ST-605,ST-2067,22
ST-605,ST-2076,3
ST-605,ST-2085,6
ST-605,ST-2703,56
ST-605,ST-2705,4
ST-605,ST-2754,4
ST-605,ST-2791,6
ST-605,ST-2896,3
ST-605,ST-2955,6
ST-605,ST-3060,32
ST-605,ST-3174,3
ST-605,ST-602,3
ST-605,ST-604,9
ST-605,ST-605,41
ST-605,ST-735,31
ST-606,ST-1125,3
ST-606,ST-1286,15
ST-606,ST-1287,9
ST-606,ST-2076,3
ST-606,ST-2701,3
ST-606,ST-2792,270
ST-606,ST-603,3
ST-606,ST-606,22
ST-606,ST-735,3
ST-606,ST-866,4
ST-606,ST-914,3
ST-608,ST-1121,6
ST-608,ST-1278,3
ST-608,ST-1282,3
ST-608,ST-2729,5
ST-608,ST-608,3
ST-608,ST-914,7
ST-609,ST-3134,24
ST-609,ST-609,9
ST-609,ST-914,3
ST-610,ST-1118,9
ST-610,ST-1121,99
ST-610,ST-1279,3
ST-610,ST-1285,3
ST-610,ST-1291,13
ST-610,ST-1475,3
ST-610,ST-1476,3
ST-610,ST-1639,3
ST-610,ST-1641,9
ST-610,ST-2078,4
ST-610,ST-2079,3
ST-610,ST-2085,6
ST-610,ST-2699,6
ST-610,ST-2706,3
ST-610,ST-2716,15
ST-610,ST-2718,9
ST-610,ST-3060,3
ST-610,ST-610,75
ST-610,ST-611,9
ST-610,ST-736,3
ST-610,ST-914,6
ST-611,ST-1118,25
ST-611,ST-1122,3
ST-611,ST-1124,44
ST-611,ST-1125,27
ST-611,ST-1283,9
ST-611,ST-1284,3
ST-611,ST-1286,19
ST-611,ST-1287,9
ST-611,ST-1291,3
ST-611,ST-1394,3
ST-611,ST-1470,3
ST-611,ST-1473,12
ST-611,ST-1642,3
ST-611,ST-1672,3
ST-611,ST-2063,6
ST-611,ST-2068,3
ST-611,ST-2070,6
ST-611,ST-2077,9
ST-611,ST-2078,3
ST-611,ST-2085,19
ST-611,ST-2086,12
ST-611,ST-2087,9
ST-611,ST-2112,4
ST-611,ST-2699,6
ST-611,ST-2700,4
ST-611,ST-2701,3
ST-611,ST-2705,3
ST-611,ST-2706,15
ST-611,ST-2707,3
ST-611,ST-2711,14
ST-611,ST-2717,15
ST-611,ST-2719,9
ST-611,ST-2726,9
ST-611,ST-2729,9
ST-611,ST-2835,26
ST-611,ST-3015,19
ST-611,ST-3060,3
ST-611,ST-3110,6
ST-611,ST-3123,6
ST-611,ST-605,3
ST-611,ST-610,10
ST-611,ST-611,212
ST-611,ST-867,12
ST-611,ST-914,66
ST-612,ST-1121,3
ST-612,ST-1289,9
ST-612,ST-1639,3
ST-612,ST-1641,4
ST-612,ST-2110,3
ST-612,ST-2698,7
ST-612,ST-2721,3
ST-612,ST-2799,3
ST-612,ST-2804,3
ST-612,ST-612,53
ST-613,ST-1130,3
ST-613,ST-1137,23
ST-613,ST-2097,3
ST-613,ST-2754,3
ST-613,ST-613,9
ST-614,ST-1132,3
ST-614,ST-1133,3
ST-614,ST-1136,3
ST-614,ST-1293,3
ST-614,ST-1297,3
ST-614,ST-1464,4
ST-614,ST-1467,3
ST-614,ST-2089,20
ST-614,ST-2094,16
ST-614,ST-2095,4
ST-614,ST-2107,6
ST-614,ST-2110,3
ST-614,ST-2112,4
ST-614,ST-2549,27
ST-614,ST-2726,15
ST-614,ST-3050,3
ST-614,ST-3093,3
ST-614,ST-3119,3
ST-614,ST-614,46
ST-614,ST-658,12
ST-614,ST-869,3
ST-615,ST-1137,89
ST-615,ST-1296,3
ST-615,ST-1461,4
ST-615,ST-1466,3
ST-615,ST-1469,3
ST-615,ST-2089,3
ST-615,ST-2099,3
ST-615,ST-2110,19
ST-615,ST-2117,3
ST-615,ST-2137,3
ST-615,ST-2730,9
ST-615,ST-2799,3
ST-615,ST-3177,3
ST-615,ST-610,3
ST-615,ST-615,27
ST-615,ST-616,3
ST-616,ST-1137,15
ST-616,ST-1296,4
ST-616,ST-1466,24
ST-616,ST-2088,3
ST-616,ST-2096,4
ST-616,ST-2116,6
ST-616,ST-2120,6
ST-616,ST-2730,3
ST-616,ST-3092,3
ST-616,ST-615,6
ST-616,ST-616,21
ST-616,ST-643,3
ST-616,ST-658,3
ST-619,ST-1403,19
ST-619,ST-1531,22
ST-619,ST-1538,13
ST-619,ST-1734,15
ST-619,ST-2999,71
ST-619,ST-3032,168
ST-619,ST-619,37
ST-619,ST-620,3
ST-619,ST-622,1253
ST-619,ST-623,536
ST-619,ST-632,66
ST-619,ST-640,4
ST-62,ST-1321,3
ST-62,ST-2643,3
ST-62,ST-2644,3
ST-62,ST-2810,9
ST-62,ST-2814,78
ST-62,ST-2815,4
ST-62,ST-2866,3
ST-62,ST-2902,4
ST-62,ST-296,3
ST-62,ST-299,3
ST-62,ST-306,3
ST-62,ST-307,320
ST-62,ST-3072,6
ST-62,ST-3142,34
ST-62,ST-3160,3
ST-62,ST-3171,3
ST-62,ST-413,3
ST-62,ST-424,3
ST-62,ST-45,3
ST-62,ST-47,8
ST-62,ST-50,3
ST-62,ST-51,6
ST-62,ST-52,6
ST-62,ST-53,3
ST-62,ST-55,3
ST-62,ST-59,3
ST-62,ST-60,156
ST-62,ST-62,128
ST-62,ST-64,4
ST-62,ST-66,632
ST-62,ST-68,99
ST-62,ST-69,6
ST-62,ST-70,6
ST-62,ST-71,3
ST-62,ST-72,3
ST-62,ST-73,6
ST-620,ST-1019,3
ST-620,ST-1403,1063
ST-620,ST-2910,3
ST-620,ST-2964,4
ST-620,ST-2999,12
ST-620,ST-619,30
ST-620,ST-620,36
ST-620,ST-640,3
ST-620,ST-919,4
ST-621,ST-1403,286
ST-621,ST-2463,6
ST-621,ST-281,3
ST-621,ST-621,39
ST-621,ST-632,18
ST-621,ST-669,3
ST-621,ST-870,4
ST-621,ST-871,3
ST-621,ST-919,12
ST-622,ST-1403,3446
ST-622,ST-1531,3
ST-622,ST-1734,3
ST-622,ST-2999,21
ST-622,ST-619,964
ST-622,ST-622,21
ST-622,ST-641,42
ST-622,ST-675,3
ST-623,ST-1403,1280
ST-623,ST-1531,3
ST-623,ST-1734,3
ST-623,ST-619,500
ST-623,ST-623,24
ST-623,ST-641,9
ST-624,ST-1734,7
ST-624,ST-1938,189
ST-624,ST-2642,27
ST-624,ST-2998,6
ST-624,ST-3219,21
ST-624,ST-624,9
ST-624,ST-625,9
ST-624,ST-632,3
ST-624,ST-636,4
ST-624,ST-637,6
ST-624,ST-936,4
ST-625,ST-1140,12
ST-625,ST-1144,3
ST-625,ST-1149,3
ST-625,ST-1151,5
ST-625,ST-1276,3
ST-625,ST-1277,12
ST-625,ST-1938,122
ST-625,ST-2641,3
ST-625,ST-2642,71
ST-625,ST-2998,3
ST-625,ST-3196,12
ST-625,ST-624,35
ST-625,ST-625,38
ST-625,ST-636,7
ST-625,ST-637,15
ST-625,ST-638,3
ST-625,ST-639,3
ST-626,ST-1147,3
ST-626,ST-625,3
ST-626,ST-626,6
ST-626,ST-629,3
ST-628,ST-628,10
ST-629,ST-1141,3
ST-629,ST-1142,3
ST-629,ST-1147,3
ST-629,ST-1149,3
ST-629,ST-1933,3
ST-629,ST-1935,3
ST-629,ST-1936,3
ST-629,ST-1938,3
ST-629,ST-1939,4
ST-629,ST-1940,5
ST-629,ST-2639,4
ST-629,ST-2641,5
ST-629,ST-2642,5
ST-629,ST-2893,4
ST-629,ST-3219,3
ST-629,ST-625,10
ST-629,ST-628,3
ST-629,ST-629,17
ST-629,ST-632,4
ST-629,ST-636,3
ST-63,ST-1150,3
ST-63,ST-1321,12
ST-63,ST-1649,5
ST-63,ST-204,3
ST-63,ST-2646,6
ST-63,ST-2803,3
ST-63,ST-2818,3
ST-63,ST-2902,3
ST-63,ST-307,83
ST-63,ST-3072,6
ST-63,ST-3142,3
ST-63,ST-3170,3
ST-63,ST-3171,11
ST-63,ST-420,3
ST-63,ST-425,3
ST-63,ST-59,20
ST-63,ST-60,40
ST-63,ST-63,43
ST-63,ST-64,22
ST-63,ST-66,39
ST-63,ST-69,6
ST-63,ST-692,3
ST-630,ST-1149,3
ST-630,ST-1940,10
ST-630,ST-2642,6
ST-630,ST-625,3
ST-630,ST-630,9
ST-630,ST-660,3
ST-631,ST-1149,16
ST-631,ST-625,3
ST-632,ST-1148,3
ST-632,ST-1531,9
ST-632,ST-2637,3
ST-632,ST-2639,9
ST-632,ST-619,125
ST-632,ST-621,82
ST-632,ST-632,52
ST-632,ST-633,12
ST-632,ST-660,6
ST-633,ST-1148,3
ST-633,ST-2637,37
ST-633,ST-2999,3
ST-633,ST-629,3
ST-633,ST-633,15
ST-633,ST-919,4
ST-634,ST-2637,6
ST-634,ST-634,3
ST-635,ST-1140,3
ST-635,ST-1938,6
ST-635,ST-2641,3
ST-635,ST-2998,3
ST-635,ST-303,3
ST-635,ST-635,26
ST-635,ST-638,3
ST-635,ST-668,6
ST-635,ST-936,9
ST-636,ST-1147,6
ST-636,ST-1149,99
ST-636,ST-1221,5
ST-636,ST-1542,6
ST-636,ST-1938,15
ST-636,ST-2639,6
ST-636,ST-2642,4
ST-636,ST-2895,3
ST-636,ST-3196,9
ST-636,ST-625,3
ST-636,ST-636,23
ST-636,ST-639,3
ST-636,ST-936,3
ST-637,ST-1142,3
ST-637,ST-1149,1464
ST-637,ST-1753,9
ST-637,ST-1938,654
ST-637,ST-2642,354
ST-637,ST-2894,3
ST-637,ST-3029,6
ST-637,ST-3196,3
ST-637,ST-3236,3
ST-637,ST-625,13
ST-637,ST-636,3
ST-637,ST-637,68
ST-637,ST-639,9
ST-637,ST-642,3
ST-637,ST-936,3
ST-638,ST-1934,6
ST-638,ST-2638,3
ST-638,ST-2642,40
ST-638,ST-625,3
ST-638,ST-638,6
ST-638,ST-639,23
ST-638,ST-705,5
ST-638,ST-936,11
ST-639,ST-1142,8
ST-639,ST-1149,67
ST-639,ST-1534,6
ST-639,ST-1734,3
ST-639,ST-1933,3
ST-639,ST-1938,131
ST-639,ST-2639,3
ST-639,ST-2998,5
ST-639,ST-625,6
ST-639,ST-636,6
ST-639,ST-637,30
ST-639,ST-638,6
ST-639,ST-639,21
ST-639,ST-661,4
ST-64,ST-1150,6
ST-64,ST-1353,3
ST-64,ST-205,3
ST-64,ST-2240,3
ST-64,ST-2807,3
ST-64,ST-2814,760
ST-64,ST-2815,5
ST-64,ST-2899,4
ST-64,ST-2902,3
ST-64,ST-295,3
ST-64,ST-297,13
ST-64,ST-300,3
ST-64,ST-307,9
ST-64,ST-3160,15
ST-64,ST-424,3
ST-64,ST-426,7
ST-64,ST-47,6
ST-64,ST-52,3
ST-64,ST-55,16
ST-64,ST-64,188
ST-64,ST-66,236
ST-64,ST-67,3
ST-64,ST-68,4
ST-64,ST-683,3
ST-64,ST-693,3
ST-64,ST-70,12
ST-64,ST-700,3
ST-64,ST-73,22
ST-640,ST-1226,9
ST-640,ST-1403,9
ST-640,ST-1531,15
ST-640,ST-2637,6
ST-640,ST-3225,3
ST-640,ST-619,9
ST-640,ST-632,17
ST-640,ST-640,105
ST-640,ST-641,6
ST-640,ST-660,43
ST-640,ST-666,3
ST-640,ST-870,6
ST-640,ST-871,3
ST-640,ST-873,6
ST-640,ST-919,19
ST-641,ST-1531,3
ST-641,ST-1734,15
ST-641,ST-2999,25
ST-641,ST-622,41
ST-641,ST-623,27
ST-641,ST-641,13
ST-641,ST-675,3
ST-642,ST-1933,4
ST-642,ST-1935,3
ST-642,ST-638,5
ST-642,ST-642,3
ST-643,ST-1100,15
ST-643,ST-1104,36
ST-643,ST-1107,3
ST-643,ST-1131,7
ST-643,ST-1137,3
ST-643,ST-1385,3
ST-643,ST-1389,6
ST-643,ST-1390,12
ST-643,ST-1469,12
ST-643,ST-1726,175
ST-643,ST-2083,6
ST-643,ST-2099,3
ST-643,ST-2102,3
ST-643,ST-2110,3
ST-643,ST-2124,3
ST-643,ST-2136,3
ST-643,ST-2460,4
ST-643,ST-3152,3
ST-643,ST-3184,3
ST-643,ST-643,97
ST-643,ST-645,9
ST-643,ST-651,3
ST-643,ST-860,9
ST-643,ST-862,9
ST-643,ST-948,4
ST-644,ST-2406,3
ST-644,ST-644,9
ST-645,ST-1104,3
ST-645,ST-1109,28
ST-645,ST-1638,6
ST-645,ST-1726,3
ST-645,ST-2125,9
ST-645,ST-2133,3
ST-645,ST-2137,40
ST-645,ST-3092,3
ST-645,ST-643,43
ST-645,ST-645,42
ST-645,ST-862,3
ST-646,ST-1107,6
ST-646,ST-1109,3
ST-646,ST-1110,3
ST-646,ST-1280,3
ST-646,ST-2459,3
ST-646,ST-2714,4
ST-646,ST-2731,3
ST-646,ST-3092,7
ST-646,ST-3152,9
ST-646,ST-646,13
ST-646,ST-859,9
ST-647,ST-1101,6
ST-647,ST-1103,3
ST-647,ST-1109,3
ST-647,ST-2137,6
ST-647,ST-2458,3
ST-647,ST-647,6
ST-647,ST-650,3
ST-648,ST-1665,12
ST-648,ST-2406,3
ST-648,ST-564,3
ST-648,ST-648,4
ST-650,ST-1389,7
ST-650,ST-1390,6
ST-650,ST-1726,22
ST-650,ST-2099,3
ST-650,ST-2133,6
ST-650,ST-3092,3
ST-650,ST-645,3
ST-650,ST-646,3
ST-650,ST-650,27
ST-650,ST-948,3
ST-651,ST-1103,3
ST-651,ST-1109,3
ST-651,ST-1390,6
ST-651,ST-2103,4
ST-651,ST-2133,3
ST-651,ST-2137,10
ST-651,ST-643,3
ST-651,ST-650,6
ST-651,ST-651,13
ST-651,ST-654,3
ST-651,ST-862,3
ST-652,ST-1103,6
ST-652,ST-1109,3
ST-652,ST-2137,3
ST-652,ST-652,15
ST-654,ST-1109,6
ST-654,ST-1293,3
ST-654,ST-1389,3
ST-654,ST-2102,3
ST-654,ST-2129,3
ST-654,ST-2133,3
ST-654,ST-2134,4
ST-654,ST-643,7
ST-654,ST-650,3
ST-654,ST-654,10
ST-655,ST-1103,3
ST-655,ST-1105,4
ST-655,ST-1201,3
ST-655,ST-1317,207
ST-655,ST-1458,6
ST-655,ST-1625,24
ST-655,ST-1631,3
ST-655,ST-1632,7
ST-655,ST-1636,18
ST-655,ST-1637,4
ST-655,ST-1723,6
ST-655,ST-1745,6
ST-655,ST-2222,3
ST-655,ST-2273,28
ST-655,ST-2279,3
ST-655,ST-2405,4
ST-655,ST-2406,36
ST-655,ST-2504,268
ST-655,ST-269,3
ST-655,ST-271,3
ST-655,ST-3046,272
ST-655,ST-360,3
ST-655,ST-369,4
ST-655,ST-397,5
ST-655,ST-401,24
ST-655,ST-404,3
ST-655,ST-564,6
ST-655,ST-565,24
ST-655,ST-572,3
ST-655,ST-574,6
ST-655,ST-655,155
ST-655,ST-827,9
ST-655,ST-910,102
ST-657,ST-1465,3
ST-657,ST-3119,3
ST-657,ST-658,3
ST-658,ST-1135,3
ST-658,ST-1137,517
ST-658,ST-1293,4
ST-658,ST-1464,3
ST-658,ST-1638,3
ST-658,ST-1726,3
ST-658,ST-2089,30
ST-658,ST-2093,6
ST-658,ST-2097,3
ST-658,ST-2107,4
ST-658,ST-2110,3
ST-658,ST-2112,6
ST-658,ST-2113,3
ST-658,ST-2119,3
ST-658,ST-2710,3
ST-658,ST-2914,4
ST-658,ST-3119,6
ST-658,ST-3177,3
ST-658,ST-3197,3
ST-658,ST-612,3
ST-658,ST-614,14
ST-658,ST-616,3
ST-658,ST-658,42
ST-658,ST-916,3
ST-66,ST-1321,3
ST-66,ST-1353,3
ST-66,ST-1443,5
ST-66,ST-1545,3
ST-66,ST-1649,4
ST-66,ST-1990,3
ST-66,ST-2240,3
ST-66,ST-2814,16
ST-66,ST-2899,3
ST-66,ST-295,3
ST-66,ST-307,924
ST-66,ST-3072,4
ST-66,ST-3073,4
ST-66,ST-3142,16
ST-66,ST-3160,8
ST-66,ST-424,53
ST-66,ST-426,10
ST-66,ST-46,6
ST-66,ST-47,13
ST-66,ST-51,4
ST-66,ST-52,6
ST-66,ST-53,3
ST-66,ST-55,107
ST-66,ST-59,3
ST-66,ST-60,10
ST-66,ST-62,118
ST-66,ST-64,26
ST-66,ST-66,288
ST-66,ST-67,16
ST-66,ST-68,18
ST-66,ST-687,3
ST-66,ST-69,3
ST-66,ST-699,3
ST-66,ST-70,9
ST-66,ST-72,205
ST-66,ST-73,598
ST-660,ST-1142,3
ST-660,ST-1531,19
ST-660,ST-2637,3
ST-660,ST-2931,3
ST-660,ST-3032,48
ST-660,ST-619,3
ST-660,ST-632,3
ST-660,ST-633,3
ST-660,ST-640,3
ST-660,ST-642,3
ST-660,ST-660,203
ST-661,ST-1941,3
ST-661,ST-2641,3
ST-661,ST-636,3
ST-662,ST-1218,3
ST-662,ST-1222,4
ST-662,ST-1226,4
ST-662,ST-1733,16
ST-662,ST-1964,123
ST-662,ST-2463,3
ST-662,ST-2559,6
ST-662,ST-2816,4
ST-662,ST-3047,4
ST-662,ST-3142,3
ST-662,ST-662,71
ST-662,ST-663,324
ST-662,ST-664,294
ST-662,ST-666,4
ST-662,ST-669,4
ST-662,ST-673,3
ST-662,ST-873,105
ST-662,ST-919,6
ST-663,ST-1218,59
ST-663,ST-1219,3
ST-663,ST-1222,7
ST-663,ST-1228,9
ST-663,ST-1236,18
ST-663,ST-1320,8
ST-663,ST-1323,3
ST-663,ST-1650,3
ST-663,ST-1699,11
ST-663,ST-1733,6
ST-663,ST-1964,228
ST-663,ST-1976,3
ST-663,ST-1994,13
ST-663,ST-2464,3
ST-663,ST-2465,3
ST-663,ST-2559,86
ST-663,ST-2760,13
ST-663,ST-2765,3
ST-663,ST-2815,3
ST-663,ST-2820,15
ST-663,ST-292,6
ST-663,ST-3013,4
ST-663,ST-311,4
ST-663,ST-3182,5
ST-663,ST-662,51
ST-663,ST-663,111
ST-663,ST-664,144
ST-663,ST-665,3
ST-663,ST-668,3
ST-663,ST-669,8
ST-663,ST-670,13
ST-663,ST-676,3
ST-663,ST-919,4
ST-664,ST-1218,15
ST-664,ST-1224,3
ST-664,ST-1226,4
ST-664,ST-1228,3
ST-664,ST-1236,24
ST-664,ST-1273,3
ST-664,ST-1274,4
ST-664,ST-1323,5
ST-664,ST-1497,3
ST-664,ST-1523,3
ST-664,ST-1531,6
ST-664,ST-1540,3
ST-664,ST-1546,6
